Variable_A,Variable_B,TimeWindow,n,df,r,CI_95%,p_val,p_adj,is_significant
Complement C3,Median Value (nm),delta_time3_vs_time1,20,17,0.34353860341932846,"[-0.13, 0.69]",0.1498527105346432,0.7990209843716011,False
Thyroxine-binding globulin,Median Value (nm),delta_time3_vs_time1,20,17,0.21796118524609648,"[-0.26, 0.61]",0.3700297859060432,0.9029774864553766,False
Immunoglobulin kappa variable 1D-13;Immunoglobulin kappa variable 1-13,Median Value (nm),delta_time3_vs_time1,20,17,-0.08416621001904401,"[-0.52, 0.38]",0.7319188945162609,0.9808627169636652,False
Complement factor H-related protein 5,Median Value (nm),delta_time3_vs_time1,20,17,0.02250369246027572,"[-0.44, 0.47]",0.9271405897969622,0.9917310674835486,False
Immunoglobulin lambda variable 2-23,Median Value (nm),delta_time3_vs_time1,20,17,0.005961806473116436,"[-0.45, 0.46]",0.9806749426501977,0.9942380848352581,False
Coagulation factor VII,Median Value (nm),delta_time3_vs_time1,20,17,0.3772293331336035,"[-0.09, 0.71]",0.11135093346510183,0.7990209843716011,False
Immunoglobulin heavy constant gamma 4,Median Value (nm),delta_time3_vs_time1,20,17,0.005630595002387719,"[-0.45, 0.46]",0.981748381762118,0.9942380848352581,False
L-lactate dehydrogenase B chain,Median Value (nm),delta_time3_vs_time1,20,17,0.050344143550762326,"[-0.41, 0.49]",0.8378251457952757,0.986431991854413,False
Zinc-alpha-2-glycoprotein,Median Value (nm),delta_time3_vs_time1,20,17,0.33144889901882657,"[-0.14, 0.68]",0.16567758534537788,0.7990209843716011,False
"Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial",Median Value (nm),delta_time3_vs_time1,20,17,-0.08249624553453926,"[-0.52, 0.39]",0.7370568553579376,0.98225487544268,False
Serpin B3,Median Value (nm),delta_time3_vs_time1,20,17,-0.19004020067944358,"[-0.59, 0.29]",0.435820072518047,0.9156649363592549,False
Immunoglobulin heavy variable 3-33,Median Value (nm),delta_time3_vs_time1,20,17,0.014541166628994929,"[-0.44, 0.47]",0.9528858654678076,0.9942380848352581,False
Follistatin-related protein 1,Median Value (nm),delta_time3_vs_time1,20,17,0.03518789165639418,"[-0.43, 0.48]",0.8862813819786733,0.986431991854413,False
Cholesteryl ester transfer protein,Median Value (nm),delta_time3_vs_time1,20,17,0.2731123516973841,"[-0.21, 0.65]",0.2579183988586061,0.8487477293020979,False
Complement C1q subcomponent subunit C,Median Value (nm),delta_time3_vs_time1,20,17,-0.11304353320487409,"[-0.54, 0.36]",0.6449598969354806,0.9603557517202558,False
Immunoglobulin heavy variable 4-30-2,Median Value (nm),delta_time3_vs_time1,20,17,0.5323252137410383,"[0.10, 0.79]",0.01896371447965344,0.7990209843716011,False
Thrombospondin-4,Median Value (nm),delta_time3_vs_time1,20,17,0.14868089866701487,"[-0.33, 0.56]",0.5435329643510202,0.9414294875902138,False
Transketolase,Median Value (nm),delta_time3_vs_time1,20,17,-0.39836033230130874,"[-0.72, 0.07]",0.09116476198446033,0.7990209843716011,False
Complement receptor type 2,Median Value (nm),delta_time3_vs_time1,20,17,-0.19815260322221584,"[-0.60, 0.28]",0.41610308701784005,0.9149023054699762,False
Immunoglobulin kappa variable 2-40;Immunoglobulin kappa variable 2D-40,Median Value (nm),delta_time3_vs_time1,20,17,0.17098691991228002,"[-0.31, 0.58]",0.48399151558640574,0.9224230187144302,False
Immunoglobulin kappa variable 3D-7,Median Value (nm),delta_time3_vs_time1,20,17,-0.3618946460279327,"[-0.70, 0.11]",0.12787873623800558,0.7990209843716011,False
Immunoglobulin heavy variable 3-64,Median Value (nm),delta_time3_vs_time1,20,17,-0.31294665709210523,"[-0.67, 0.16]",0.19204416968768656,0.8041153468550455,False
Vitronectin,Median Value (nm),delta_time3_vs_time1,20,17,0.288341230760245,"[-0.19, 0.66]",0.23124459565834027,0.8273299512360355,False
Complement component C8 gamma chain,Median Value (nm),delta_time3_vs_time1,20,17,0.19815678385882024,"[-0.28, 0.60]",0.41609305126258656,0.9149023054699762,False
Immunoglobulin heavy variable 5-51,Median Value (nm),delta_time3_vs_time1,20,17,-0.1404233873198587,"[-0.56, 0.34]",0.5663802951012529,0.9414294875902138,False
Coagulation factor V,Median Value (nm),delta_time3_vs_time1,20,17,-0.2998617228169178,"[-0.66, 0.18]",0.21229538230922546,0.8217152190523659,False
Protein S100-A7,Median Value (nm),delta_time3_vs_time1,20,17,-0.33380477149409077,"[-0.68, 0.14]",0.16250791544595033,0.7990209843716011,False
Arginase-1,Median Value (nm),delta_time3_vs_time1,20,17,-0.0337581286597028,"[-0.48, 0.43]",0.8908751798470039,0.986431991854413,False
Protein-glutamine gamma-glutamyltransferase K,Median Value (nm),delta_time3_vs_time1,20,17,-0.08653758154062585,"[-0.52, 0.38]",0.7246416951378669,0.9804518511896781,False
Immunoglobulin kappa variable 4-1,Median Value (nm),delta_time3_vs_time1,20,17,-0.01007555609604504,"[-0.46, 0.45]",0.9673457044381261,0.9942380848352581,False
Coagulation factor XIII B chain,Median Value (nm),delta_time3_vs_time1,20,17,0.34187992763679026,"[-0.13, 0.69]",0.15195934822004786,0.7990209843716011,False
Apolipoprotein C-II,Median Value (nm),delta_time3_vs_time1,20,17,-0.2243038625842004,"[-0.62, 0.26]",0.35591260194806995,0.9029774864553766,False
Bone marrow proteoglycan,Median Value (nm),delta_time3_vs_time1,20,17,0.18558590274590728,"[-0.29, 0.59]",0.44685040450224367,0.9203519265692335,False
Apolipoprotein A-I,Median Value (nm),delta_time3_vs_time1,20,17,0.2732513813339738,"[-0.21, 0.65]",0.25766648017194327,0.8487477293020979,False
Coagulation factor X,Median Value (nm),delta_time3_vs_time1,20,17,0.2737192739425528,"[-0.21, 0.65]",0.25681980815096783,0.8487477293020979,False
Thioredoxin,Median Value (nm),delta_time3_vs_time1,20,17,-0.319631202334227,"[-0.68, 0.16]",0.18221451693505028,0.7998908455284411,False
Immunoglobulin heavy variable 3-15,Median Value (nm),delta_time3_vs_time1,20,17,-0.498099663676791,"[-0.78, -0.06]",0.02997698141320633,0.7990209843716011,False
Proteasome subunit beta type-2,Median Value (nm),delta_time3_vs_time1,20,17,0.0964844299935713,"[-0.37, 0.53]",0.6943689837260552,0.9681914766355224,False
Apolipoprotein A-II,Median Value (nm),delta_time3_vs_time1,20,17,0.15175802150312304,"[-0.32, 0.57]",0.5351271326013657,0.9373192910608371,False
Immunoglobulin heavy constant gamma 2,Median Value (nm),delta_time3_vs_time1,20,17,0.1281231038224038,"[-0.35, 0.55]",0.601166235304119,0.9460517531187597,False
Plakophilin-1,Median Value (nm),delta_time3_vs_time1,20,17,0.10754571280211174,"[-0.36, 0.54]",0.6612190705528898,0.9603557517202558,False
Fetuin-B,Median Value (nm),delta_time3_vs_time1,20,17,0.2277998472158824,"[-0.25, 0.62]",0.34826535277591286,0.9029774864553766,False
Complement factor H-related protein 3,Median Value (nm),delta_time3_vs_time1,20,17,0.1578633265008425,"[-0.32, 0.57]",0.5186277473801246,0.9354607701894984,False
Plasminogen,Median Value (nm),delta_time3_vs_time1,20,17,0.1790170641770687,"[-0.30, 0.59]",0.46337665105605597,0.9224230187144302,False
Fermitin family homolog 3,Median Value (nm),delta_time3_vs_time1,20,17,-0.02550328324610989,"[-0.47, 0.43]",0.9174586170944062,0.9890604862745108,False
Immunoglobulin heavy variable 3-21,Median Value (nm),delta_time3_vs_time1,20,17,-0.2561457305369946,"[-0.64, 0.22]",0.289826229967551,0.8716534523666523,False
Immunoglobulin heavy variable 2-26,Median Value (nm),delta_time3_vs_time1,20,17,0.07684106120905826,"[-0.39, 0.51]",0.7545344057226536,0.986431991854413,False
Immunoglobulin kappa variable 1-12;Immunoglobulin kappa variable 1D-12,Median Value (nm),delta_time3_vs_time1,20,17,-0.15315133337188622,"[-0.57, 0.32]",0.5313406988013556,0.9354607701894984,False
Immunoglobulin heavy constant gamma 3,Median Value (nm),delta_time3_vs_time1,20,17,0.16339631149575026,"[-0.31, 0.57]",0.5038846116647986,0.9283020552158604,False
Immunoglobulin kappa variable 2D-29,Median Value (nm),delta_time3_vs_time1,20,17,-0.06382663991630225,"[-0.50, 0.40]",0.795179697196406,0.986431991854413,False
Neogenin,Median Value (nm),delta_time3_vs_time1,20,17,-0.2608821170342568,"[-0.64, 0.22]",0.28068644710774343,0.8638290868378945,False
Immunoglobulin heavy variable 6-1,Median Value (nm),delta_time3_vs_time1,20,17,-0.10787970569901248,"[-0.54, 0.36]",0.6602270799580024,0.9603557517202558,False
L-selectin,Median Value (nm),delta_time3_vs_time1,20,17,-0.02778826351275614,"[-0.48, 0.43]",0.9100906254461497,0.9881825993475701,False
Immunoglobulin lambda constant 3,Median Value (nm),delta_time3_vs_time1,20,17,-0.05622969484627974,"[-0.50, 0.41]",0.8191485555877367,0.986431991854413,False
A disintegrin and metalloproteinase with thrombospondin motifs 13,Median Value (nm),delta_time3_vs_time1,20,17,0.03605858003440973,"[-0.43, 0.48]",0.8834855698777333,0.986431991854413,False
von Willebrand factor,Median Value (nm),delta_time3_vs_time1,20,17,0.0006624229414574522,"[-0.45, 0.45]",0.9978525829594899,0.9997826653249821,False
Neutral alpha-glucosidase AB,Median Value (nm),delta_time3_vs_time1,20,17,0.38357212491321857,"[-0.09, 0.71]",0.10498374272698699,0.7990209843716011,False
Carbonic anhydrase 1,Median Value (nm),delta_time3_vs_time1,20,17,0.39313372755647624,"[-0.07, 0.72]",0.09588762003850197,0.7990209843716011,False
Immunoglobulin lambda variable 4-60,Median Value (nm),delta_time3_vs_time1,20,17,-0.22092975550484908,"[-0.61, 0.26]",0.36338363455188094,0.9029774864553766,False
Integrin beta-1,Median Value (nm),delta_time3_vs_time1,20,17,-0.37640999480739135,"[-0.71, 0.09]",0.11219315439481777,0.7990209843716011,False
Immunoglobulin lambda variable 3-12,Median Value (nm),delta_time3_vs_time1,20,17,0.020426880222270398,"[-0.44, 0.47]",0.9338498779458958,0.9926676724345245,False
Alpha-amylase 1B;Alpha-amylase 1C;Alpha-amylase 1A,Median Value (nm),delta_time3_vs_time1,20,17,-0.249010077542155,"[-0.63, 0.23]",0.3039351455950308,0.8845058682494031,False
Lumican,Median Value (nm),delta_time3_vs_time1,20,17,0.1888940293545684,"[-0.29, 0.59]",0.43864465297959576,0.9156649363592549,False
Beta-Ala-His dipeptidase,Median Value (nm),delta_time3_vs_time1,20,17,0.22608706640974782,"[-0.25, 0.62]",0.3520000174792658,0.9029774864553766,False
Immunoglobulin alpha-2 heavy chain,Median Value (nm),delta_time3_vs_time1,20,17,-0.3553899080918943,"[-0.70, 0.12]",0.13538742876303547,0.7990209843716011,False
Complement C5,Median Value (nm),delta_time3_vs_time1,20,17,0.1975479948501098,"[-0.28, 0.60]",0.41755583540334484,0.9149023054699762,False
Protein S100-A8,Median Value (nm),delta_time3_vs_time1,20,17,-0.18756845334744682,"[-0.59, 0.29]",0.44192323183361726,0.9156649363592549,False
Immunoglobulin lambda variable 3-25,Median Value (nm),delta_time3_vs_time1,20,17,-0.3780663049383869,"[-0.71, 0.09]",0.11049527435453542,0.7990209843716011,False
Leukocyte immunoglobulin-like receptor subfamily B member 3;Leukocyte immunoglobulin-like receptor subfamily A member 6,Median Value (nm),delta_time3_vs_time1,20,17,0.4958235716808629,"[0.05, 0.78]",0.03085613717456802,0.7990209843716011,False
Collagen alpha-3(VI) chain,Median Value (nm),delta_time3_vs_time1,20,17,-0.19861767915605683,"[-0.60, 0.28]",0.41498745324728736,0.9149023054699762,False
Immunoglobulin kappa variable 1-39;Immunoglobulin kappa variable 1D-39,Median Value (nm),delta_time3_vs_time1,20,17,0.36421753056832534,"[-0.11, 0.70]",0.12527004514484336,0.7990209843716011,False
Bleomycin hydrolase,Median Value (nm),delta_time3_vs_time1,20,17,-0.02881539795339676,"[-0.48, 0.43]",0.9067808504860896,0.9878285605715971,False
CD166 antigen,Median Value (nm),delta_time3_vs_time1,20,17,-0.15263475388374265,"[-0.57, 0.32]",0.5327431027140965,0.9354607701894984,False
Beta-2-microglobulin,Median Value (nm),delta_time3_vs_time1,20,17,-0.24813636466724792,"[-0.63, 0.23]",0.3056906638191628,0.8871023185340412,False
Amino acid transporter heavy chain SLC3A2,Median Value (nm),delta_time3_vs_time1,20,17,-0.07808099353641124,"[-0.51, 0.39]",0.7506922382131248,0.986431991854413,False
Haptoglobin-related protein,Median Value (nm),delta_time3_vs_time1,20,17,-0.2275943031822198,"[-0.62, 0.25]",0.34871232252797735,0.9029774864553766,False
Alpha-1-acid glycoprotein 1,Median Value (nm),delta_time3_vs_time1,20,17,0.2856730214230337,"[-0.19, 0.65]",0.23578398897871863,0.83164479806808,False
Serum paraoxonase/arylesterase 1,Median Value (nm),delta_time3_vs_time1,20,17,0.1804037134427217,"[-0.30, 0.59]",0.4598625241446811,0.9224230187144302,False
Target of Nesh-SH3,Median Value (nm),delta_time3_vs_time1,20,17,-0.043660743082860935,"[-0.49, 0.42]",0.8591341574864346,0.986431991854413,False
Intercellular adhesion molecule 1,Median Value (nm),delta_time3_vs_time1,20,17,-0.1131890196237096,"[-0.54, 0.36]",0.6445316856690533,0.9603557517202558,False
Complement C4-A,Median Value (nm),delta_time3_vs_time1,20,17,0.33389845241283084,"[-0.14, 0.68]",0.16238273935235403,0.7990209843716011,False
Coagulation factor XIII A chain,Median Value (nm),delta_time3_vs_time1,20,17,0.14142729800115472,"[-0.33, 0.56]",0.5635804282104222,0.9414294875902138,False
Immunoglobulin mu heavy chain,Median Value (nm),delta_time3_vs_time1,20,17,-0.26452237434556714,"[-0.64, 0.22]",0.27378416939916383,0.8638290868378945,False
Oncoprotein-induced transcript 3 protein,Median Value (nm),delta_time3_vs_time1,20,17,-0.014940604652529433,"[-0.47, 0.44]",0.9515930902453311,0.9942380848352581,False
Peroxiredoxin-2,Median Value (nm),delta_time3_vs_time1,20,17,0.007341093299774388,"[-0.45, 0.46]",0.9762051078644121,0.9942380848352581,False
Tissue factor pathway inhibitor,Median Value (nm),delta_time3_vs_time1,20,17,0.13224551816292615,"[-0.34, 0.55]",0.5894104041688324,0.9414294875902138,False
Progranulin,Median Value (nm),delta_time3_vs_time1,20,17,0.4827738402179894,"[0.04, 0.77]",0.0362909766266591,0.7990209843716011,False
Histone H2B type 1-K;Histone H2B type F-S,Median Value (nm),delta_time3_vs_time1,20,17,0.049194803721983774,"[-0.41, 0.49]",0.8414823692757776,0.986431991854413,False
Hemoglobin subunit delta,Median Value (nm),delta_time3_vs_time1,20,17,0.19748664045663614,"[-0.28, 0.60]",0.41770340884667656,0.9149023054699762,False
Glutathione S-transferase P,Median Value (nm),delta_time3_vs_time1,20,17,-0.11939197651016573,"[-0.54, 0.35]",0.6263756003708688,0.9603557517202558,False
Annexin A6,Median Value (nm),delta_time3_vs_time1,20,17,-0.04290129518053305,"[-0.49, 0.42]",0.8615617291728469,0.986431991854413,False
Complement factor H-related protein 1,Median Value (nm),delta_time3_vs_time1,20,17,0.0404993085221473,"[-0.42, 0.49]",0.8692473972481385,0.986431991854413,False
Protein KPLCE,Median Value (nm),delta_time3_vs_time1,20,17,-0.27039599132330616,"[-0.65, 0.21]",0.26287150683490507,0.8525020648855961,False
Immunoglobulin heavy variable 4-4,Median Value (nm),delta_time3_vs_time1,20,17,-0.1467869860864806,"[-0.56, 0.33]",0.5487360846074691,0.9414294875902138,False
Alpha-1B-glycoprotein,Median Value (nm),delta_time3_vs_time1,20,17,0.11091866637931186,"[-0.36, 0.54]",0.6512261697404177,0.9603557517202558,False
Properdin,Median Value (nm),delta_time3_vs_time1,20,17,-0.3391590045457341,"[-0.69, 0.14]",0.15545930489942572,0.7990209843716011,False
Immunoglobulin heavy variable 3-53,Median Value (nm),delta_time3_vs_time1,20,17,-0.31067635954351996,"[-0.67, 0.17]",0.19546165160071155,0.8056497554539437,False
Calmodulin-like protein 5,Median Value (nm),delta_time3_vs_time1,20,17,-0.11107777201781427,"[-0.54, 0.36]",0.6507561814641503,0.9603557517202558,False
Carboxypeptidase B2,Median Value (nm),delta_time3_vs_time1,20,17,-0.08387739917011863,"[-0.52, 0.38]",0.7328067016697652,0.9808627169636652,False
"Sushi, nidogen and EGF-like domain-containing protein 1",Median Value (nm),delta_time3_vs_time1,20,17,-0.18803800095524498,"[-0.59, 0.29]",0.44076043374384244,0.9156649363592549,False
Proteasome subunit alpha type-5,Median Value (nm),delta_time3_vs_time1,20,17,-0.028514298898443747,"[-0.48, 0.43]",0.9077509435791364,0.9878466150714131,False
Bifunctional heparan sulfate N-deacetylase/N-sulfotransferase 4,Median Value (nm),delta_time3_vs_time1,20,17,-0.36154884501389506,"[-0.70, 0.11]",0.128270339198404,0.7990209843716011,False
Immunoglobulin heavy variable 3-9,Median Value (nm),delta_time3_vs_time1,20,17,0.08071828925133914,"[-0.39, 0.52]",0.7425388304703497,0.9849810862577238,False
Neural cell adhesion molecule L1-like protein,Median Value (nm),delta_time3_vs_time1,20,17,0.07748635208102443,"[-0.39, 0.51]",0.752534153505313,0.986431991854413,False
Proteasome subunit alpha type-2,Median Value (nm),delta_time3_vs_time1,20,17,-0.10862610976247303,"[-0.54, 0.36]",0.6580121513508332,0.9603557517202558,False
Intercellular adhesion molecule 3,Median Value (nm),delta_time3_vs_time1,20,17,0.001001978690702899,"[-0.45, 0.46]",0.9967518288695725,0.9997826653249821,False
Receptor-type tyrosine-protein phosphatase eta,Median Value (nm),delta_time3_vs_time1,20,17,0.03350219793460839,"[-0.43, 0.48]",0.8916978352757954,0.986431991854413,False
ADAMTS-like protein 4,Median Value (nm),delta_time3_vs_time1,20,17,0.2233414934623285,"[-0.26, 0.62]",0.35803447281386613,0.9029774864553766,False
Immunoglobulin lambda variable 3-21,Median Value (nm),delta_time3_vs_time1,20,17,-0.3005135374804916,"[-0.66, 0.18]",0.2112547123824035,0.8217152190523659,False
Cartilage oligomeric matrix protein,Median Value (nm),delta_time3_vs_time1,20,17,-0.0029931136172465407,"[-0.46, 0.45]",0.9902972468460782,0.9969108795458534,False
Neural cell adhesion molecule 1,Median Value (nm),delta_time3_vs_time1,20,17,0.12566185212221137,"[-0.35, 0.55]",0.6082304321650367,0.9475589890571098,False
Immunoglobulin lambda variable 2-11,Median Value (nm),delta_time3_vs_time1,20,17,-0.38509381012681687,"[-0.71, 0.08]",0.10349607581327114,0.7990209843716011,False
Immunoglobulin kappa variable 1D-33;Immunoglobulin kappa variable 1-33,Median Value (nm),delta_time3_vs_time1,20,17,-0.04760838653865361,"[-0.49, 0.42]",0.8465354773435363,0.986431991854413,False
Beta-2-glycoprotein 1,Median Value (nm),delta_time3_vs_time1,20,17,0.08174762528379029,"[-0.39, 0.52]",0.7393636125147109,0.9832871663225168,False
Vitamin D-binding protein,Median Value (nm),delta_time3_vs_time1,20,17,0.21749958951991158,"[-0.26, 0.61]",0.3710693476618462,0.9029774864553766,False
Filamin-A,Median Value (nm),delta_time3_vs_time1,20,17,-0.21830371541430568,"[-0.61, 0.26]",0.36925943591230503,0.9029774864553766,False
Reelin,Median Value (nm),delta_time3_vs_time1,20,17,-0.1402645682072451,"[-0.56, 0.34]",0.5668237900128574,0.9414294875902138,False
Immunoglobulin lambda variable 5-39,Median Value (nm),delta_time3_vs_time1,20,17,-0.06897806846078991,"[-0.51, 0.40]",0.7790246328809401,0.986431991854413,False
Fatty acid-binding protein 5,Median Value (nm),delta_time3_vs_time1,20,17,-0.010075556096045114,"[-0.46, 0.45]",0.9673457044381257,0.9942380848352581,False
